Time_taken (min),Distance_km,Road_traffic_density,Delivery_person_Age,Delivery_person_Ratings,multiple_deliveries,Order_Hour
39,11.748980070213674,0,31.0,3.5,1.0,23.0
39,4.656862974505059,3,31.0,4.7,0.0,20.0
17,7.761780026108867,0,24.0,4.1,0.0,22.0
33,9.435201537430714,1,30.0,4.8,0.0,17.0
10,9.348493190107364,3,24.0,4.6,1.0,19.0
25,9.271888389475569,1,34.0,4.7,1.0,18.0
37,19.8839743283605,0,33.0,3.6,1.0,23.0
24,1.520369481743939,0,39.0,4.9,0.0,9.0
25,3.025332706173566,0,32.0,4.6,1.0,10.0
24,11.903325884417917,0,39.0,4.7,1.0,23.0
15,13.18491228608386,3,25.0,4.8,0.0,21.0
39,10.881463659821872,3,35.0,4.5,1.0,21.0
26,20.206226468830582,1,38.0,4.7,1.0,18.0
13,1.5147453171152914,0,28.0,4.9,0.0,10.0
15,3.109210739496908,0,20.0,4.8,1.0,10.0
12,1.5545511732988062,0,23.0,4.9,0.0,8.0
13,4.59595027478907,3,23.0,4.8,1.0,20.0
27,6.080949025950904,2,30.0,4.8,0.0,12.0
23,7.450285845946469,0,30.0,4.9,1.0,23.0
24,12.074063090452917,0,39.0,4.9,1.0,23.0
29,9.056095962462345,1,22.0,4.7,1.0,18.0
13,1.4901739564930154,0,28.0,4.5,0.0,8.0
24,19.661310204458474,1,36.0,4.6,0.0,18.0
13,4.717601092054723,0,26.0,4.6,1.0,22.0
31,7.7631971453288875,1,34.0,4.2,1.0,19.0
38,7.719450234291639,3,22.0,4.4,2.0,21.0
33,1.5525704156536744,2,31.0,4.3,1.0,11.0
54,20.44292976252901,3,31.0,4.7,1.0,19.0
27,5.959357904254251,2,32.0,4.9,1.0,13.0
23,13.682164589270348,1,22.0,4.8,1.0,17.0
32,6.20953271391644,2,39.0,4.1,1.0,13.0
42,16.821912713961545,3,25.0,4.9,2.0,20.0
15,19.661098170299198,1,26.0,4.9,1.0,18.0
22,4.5607604314529,3,25.0,4.9,1.0,21.0
41,16.90295553948897,3,30.0,5.0,1.0,19.0
35,10.280572823486576,1,32.0,4.3,2.0,18.0
28,14.15280068944862,3,28.0,4.7,0.0,20.0
32,1.5147927355664839,2,37.0,4.3,1.0,11.0
19,13.760880474936114,3,20.0,4.6,1.0,19.0
25,4.657654937060173,3,35.0,4.7,1.0,21.0
30,8.789865759848452,3,32.0,4.9,1.0,19.0
17,20.44292976252901,1,24.0,4.9,0.0,18.0
18,13.830053479838845,3,28.0,4.6,1.0,19.0
25,16.659838319169715,0,32.0,4.8,0.0,22.0
29,2.9790002034338934,0,31.0,4.5,0.0,8.0
26,3.0203297176230155,0,36.0,4.9,0.0,8.0
37,5.992261339612392,2,32.0,4.7,0.0,14.0
26,13.73594217639692,0,38.0,4.8,1.0,23.0
20,9.059804963936873,0,30.0,4.5,0.0,22.0
48,13.583302501334016,3,30.0,5.0,1.0,21.0
33,4.544228016639666,3,21.0,4.0,1.0,20.0
36,11.007734763744617,3,36.0,4.1,1.0,21.0
23,16.830905551931956,0,29.0,4.7,1.0,22.0
33,16.38598063528554,3,33.0,3.8,1.0,20.0
14,3.0646598407974865,0,39.0,4.9,0.0,10.0
39,9.435201537430714,3,37.0,4.8,1.0,21.0
19,1.536842088254878,0,33.0,4.7,1.0,9.0
24,20.505798923463537,3,28.0,5.0,1.0,20.0
38,10.587588203123412,3,35.0,3.5,2.0,20.0
17,1.4898458841183333,0,34.0,4.9,1.0,9.0
33,13.584306064167167,3,36.0,4.6,1.0,21.0
30,6.209089325963786,2,26.0,4.9,1.0,13.0
32,9.0554769335006,3,36.0,4.2,1.0,20.0
22,4.610339345524684,0,23.0,4.8,0.0,22.0
20,9.087720328091445,0,27.0,4.8,1.0,22.0
36,17.29786575291325,1,30.0,4.8,2.0,18.0
18,1.5126859754657422,0,31.0,4.8,1.0,10.0
31,13.68204452608078,1,33.0,4.2,1.0,17.0
24,9.313300003113902,0,24.0,4.8,0.0,23.0
12,7.546267706957737,3,27.0,4.6,1.0,21.0
34,9.315035594044879,0,36.0,4.2,0.0,23.0
38,20.20634489518928,1,36.0,4.1,2.0,18.0
27,1.5322531674035038,2,31.0,4.6,1.0,11.0
15,3.1214062495331607,0,20.0,4.6,1.0,8.0
15,16.385802266862793,0,34.0,4.8,1.0,23.0
26,1.5134910203793128,0,32.0,4.7,1.0,10.0
37,3.0188764660307563,2,39.0,4.9,1.0,11.0
30,1.5522330405305722,2,33.0,4.9,0.0,11.0
25,4.528289130580048,3,30.0,4.7,1.0,21.0
19,9.121375406203297,0,34.0,4.9,0.0,22.0
23,4.717601092054723,0,39.0,4.7,0.0,22.0
28,20.18085916835158,0,37.0,4.6,1.0,22.0
36,6.081185877714606,1,36.0,5.0,1.0,16.0
39,16.636744591831217,3,34.0,5.0,2.0,19.0
25,4.561152341209805,3,36.0,4.9,0.0,19.0
13,3.040649953439472,0,25.0,4.7,0.0,9.0
36,9.157669973714464,3,32.0,4.4,1.0,20.0
36,12.293290453033771,3,37.0,4.5,1.0,20.0
20,12.421212735966003,1,22.0,4.5,1.0,19.0
30,16.72143013885536,3,23.0,4.6,1.0,19.0
23,9.435201537430714,0,27.0,5.0,1.0,23.0
30,20.252967850083056,3,36.0,4.9,0.0,21.0
41,12.161069532201358,1,35.0,4.8,1.0,18.0
21,20.068696929514367,0,35.0,4.5,0.0,22.0
46,13.7884543583669,3,31.0,4.4,1.0,20.0
17,1.5605576364539593,0,37.0,4.8,1.0,8.0
10,3.0270968572420225,0,21.0,4.7,0.0,8.0
30,7.6608956642418224,3,34.0,4.7,1.0,19.0
30,20.181172140809302,0,25.0,4.8,1.0,22.0
29,12.580267822400963,1,21.0,4.6,1.0,18.0
27,17.138041435510257,1,23.0,4.9,1.0,17.0
42,16.85352490584544,0,34.0,5.0,0.0,23.0
36,14.044994047947716,0,32.0,3.5,0.0,23.0
31,6.081142187746012,2,32.0,4.8,1.0,13.0
35,10.756895455613911,1,35.0,4.8,1.0,18.0
23,4.674174529063472,3,29.0,5.0,1.0,20.0
47,13.990536544120216,1,34.0,4.7,1.0,18.0
39,10.866277692518308,1,36.0,4.4,2.0,17.0
23,3.145067434621583,0,30.0,4.6,1.0,9.0
25,4.52824657673871,1,25.0,4.9,1.0,18.0
27,2.979527470384624,0,37.0,4.5,0.0,9.0
27,19.688246931881576,1,23.0,4.5,1.0,18.0
22,7.658776111980611,0,33.0,4.7,1.0,22.0
10,9.059724501609752,3,20.0,4.9,0.0,19.0
25,11.904977225765217,1,33.0,4.6,1.0,18.0
35,12.419634114062013,3,23.0,4.3,1.0,20.0
26,12.35228618251577,3,28.0,4.7,0.0,21.0
32,5.969080903053398,2,33.0,4.0,1.0,13.0
38,20.20729968887068,3,37.0,4.7,1.0,20.0
18,13.612393202818852,0,33.0,4.5,1.0,23.0
18,20.17903332454877,0,26.0,4.7,1.0,22.0
24,3.1162419915691593,0,30.0,4.9,1.0,9.0
11,10.907140151568118,0,27.0,4.6,0.0,22.0
25,4.66345622976206,1,28.0,4.8,1.0,18.0
29,5.9592931098219735,2,21.0,4.5,1.0,12.0
33,12.234822044206023,0,32.0,4.4,1.0,23.0
25,1.5368020663947328,0,39.0,4.1,1.0,11.0
27,10.867138302160432,0,28.0,4.9,1.0,23.0
17,1.5323596444882273,0,33.0,4.5,1.0,8.0
39,10.569597346528381,1,36.0,4.4,2.0,17.0
21,19.67416179823907,3,26.0,4.9,1.0,20.0
37,9.07462863182012,3,23.0,5.0,1.0,21.0
32,4.67433301643506,1,34.0,4.0,1.0,17.0
19,12.580267822400963,3,20.0,4.6,1.0,22.0
37,19.659494006263994,3,38.0,3.7,0.0,20.0
30,6.037544630194255,1,32.0,4.9,0.0,16.0
17,4.674333788013509,0,37.0,4.5,1.0,23.0
33,7.601681384871197,1,34.0,4.3,0.0,17.0
39,12.162009006258288,1,36.0,3.6,1.0,17.0
14,16.63651695459671,1,22.0,4.7,1.0,17.0
31,4.657153007152837,3,37.0,4.9,1.0,19.0
19,1.5441237394558012,0,21.0,4.8,1.0,9.0
29,17.07353769061412,3,25.0,4.9,1.0,19.0
25,3.040688634015558,0,22.0,4.3,1.0,9.0
25,16.60095424935038,1,35.0,4.7,1.0,18.0
25,10.641436955070953,1,23.0,5.0,0.0,17.0
16,1.4688455357648884,0,25.0,5.0,0.0,10.0
22,10.756415548797705,1,23.0,4.8,0.0,18.0
33,1.5523584795777219,0,31.0,4.2,2.0,9.0
10,3.087996686128697,0,27.0,4.7,1.0,9.0
22,11.91712870001259,1,39.0,4.6,1.0,18.0
41,16.608224637742175,3,22.0,4.0,1.0,20.0
34,12.293207925868513,1,32.0,4.1,1.0,18.0
28,3.064398872055142,0,33.0,4.6,1.0,10.0
30,10.485895839678308,3,20.0,4.9,1.0,20.0
31,1.5322015943257514,0,33.0,4.2,1.0,10.0
28,13.988777563349286,3,37.0,4.7,0.0,19.0
10,1.4652050018990022,0,27.0,4.6,1.0,9.0
41,13.97014466545326,3,21.0,5.0,2.0,21.0
31,1.5545511732988062,2,32.0,5.0,0.0,11.0
26,9.192496429758329,3,39.0,4.5,1.0,21.0
27,13.68237887648496,3,37.0,4.9,1.0,20.0
48,19.760080920474554,3,34.0,5.0,1.0,19.0
22,1.5124736191451338,0,23.0,4.8,1.0,8.0
23,20.969028454523297,1,29.0,4.6,1.0,18.0
27,6.050551152462876,1,35.0,4.7,1.0,15.0
24,10.867285240714487,3,22.0,4.8,1.0,21.0
16,12.419724873245404,3,25.0,4.6,1.0,20.0
27,6.210607623190057,2,30.0,4.8,1.0,14.0
25,12.074063090452917,3,20.0,4.7,1.0,20.0
24,17.076492495612452,3,38.0,4.5,1.0,20.0
19,1.5524064590051572,0,20.0,4.3,1.0,9.0
32,19.760063712198686,1,27.0,4.3,1.0,17.0
19,3.0201353609999835,0,31.0,4.9,1.0,9.0
34,4.657619913371798,3,30.0,4.9,0.0,20.0
14,3.145067434621583,0,27.0,4.5,0.0,10.0
31,6.218076509100711,1,33.0,4.9,0.0,15.0
27,6.209259882041872,1,30.0,4.8,1.0,16.0
46,4.56096495080353,3,37.0,4.9,1.0,21.0
24,8.938176353487746,1,22.0,4.8,0.0,18.0
28,12.35069307347605,1,25.0,4.6,1.0,17.0
18,1.5147885720051273,0,25.0,4.6,1.0,8.0
12,1.4898424937942714,0,22.0,4.7,0.0,10.0
21,16.72120319162223,3,22.0,4.8,0.0,22.0
25,4.6741517745550425,1,26.0,4.6,1.0,19.0
13,1.5203573134022046,0,25.0,4.7,0.0,10.0
13,12.293290453033771,0,25.0,4.8,0.0,23.0
26,4.610027010711368,3,20.0,4.5,1.0,19.0
20,10.641157729337541,3,28.0,4.6,0.0,21.0
28,7.546800541055753,0,39.0,4.1,1.0,23.0
26,7.79036212453358,1,26.0,4.7,1.0,17.0
34,17.07302628964209,0,33.0,3.9,1.0,23.0
13,7.567428130430248,3,24.0,4.7,0.0,21.0
30,20.253101372632372,3,31.0,4.7,0.0,20.0
29,8.78999388821619,3,25.0,4.5,1.0,21.0
31,3.116128490575321,2,28.0,4.7,1.0,11.0
38,10.880731284671972,1,25.0,4.7,1.0,17.0
20,4.579062734595836,1,24.0,4.7,1.0,18.0
24,10.868244074540835,1,38.0,4.8,1.0,18.0
16,7.772430463816821,0,20.0,4.5,1.0,22.0
21,7.763180727989777,1,37.0,4.8,1.0,17.0
27,4.717601092054723,3,27.0,4.8,0.0,22.0
12,9.31544163550089,0,28.0,4.8,0.0,22.0
22,9.056672984546829,1,29.0,5.0,0.0,17.0
25,9.314030628228021,3,37.0,4.8,1.0,21.0
23,16.830461294557434,0,36.0,4.6,0.0,22.0
36,12.435597855540221,0,24.0,3.3,2.0,23.0
13,6.29013467763468,2,21.0,4.7,1.0,14.0
25,13.830329612968956,0,32.0,4.7,1.0,23.0
21,12.464369459117805,0,30.0,4.6,0.0,23.0
48,19.658727827948923,3,31.0,4.6,2.0,20.0
15,4.674220356187267,0,25.0,4.9,0.0,22.0
28,10.586910515510665,1,21.0,4.7,1.0,17.0
27,3.1051314775458967,0,37.0,4.8,0.0,8.0
10,1.532234790495708,0,26.0,4.6,1.0,8.0
15,4.537400479091801,0,21.0,4.6,0.0,23.0
21,7.790158927084966,1,29.0,4.6,1.0,18.0
18,1.5525801593211894,0,29.0,4.9,1.0,10.0
30,1.4897995018082963,2,22.0,4.8,0.0,11.0
22,6.050033592458703,2,26.0,5.0,1.0,14.0
18,6.210141144622586,1,29.0,4.8,0.0,16.0
37,9.314781588433535,3,35.0,4.2,1.0,19.0
19,3.145067434621583,0,24.0,4.8,1.0,10.0
27,20.556712953900927,3,38.0,4.7,1.0,21.0
37,10.710903359654202,3,34.0,3.8,1.0,20.0
34,12.074114327172765,3,27.0,4.4,1.0,19.0
40,13.681590426854767,3,36.0,4.9,1.0,19.0
27,3.1214062495331607,0,36.0,4.5,1.0,9.0
39,20.851771383105145,3,28.0,4.6,1.0,21.0
19,1.489789766813,0,31.0,4.6,1.0,10.0
21,1.498111285910988,0,28.0,4.9,1.0,10.0
26,1.5203682291094078,0,38.0,4.4,1.0,8.0
19,16.385802266862793,1,26.0,4.5,0.0,18.0
29,17.07644834661623,1,21.0,4.6,1.0,18.0
41,10.641407763221139,3,30.0,5.0,1.0,19.0
28,4.544085706303389,3,23.0,5.0,0.0,21.0
17,16.903050893204163,3,34.0,4.7,0.0,20.0
44,20.831229799341045,3,36.0,5.0,3.0,20.0
27,10.56497410160339,1,28.0,4.8,1.0,17.0
16,6.036610249816451,1,39.0,4.8,1.0,15.0
32,10.711191521545718,1,32.0,4.9,1.0,18.0
18,4.657999585570663,3,24.0,4.7,0.0,20.0
22,3.0735433636637475,0,34.0,4.9,1.0,10.0
17,7.631552743190954,3,30.0,4.9,0.0,20.0
27,16.384334344092046,0,25.0,4.5,1.0,23.0
33,9.074821802568852,3,30.0,4.4,1.0,19.0
33,16.608066712030592,1,23.0,4.8,1.0,18.0
27,3.0735433636637475,0,36.0,4.2,1.0,9.0
26,3.01871690507141,0,38.0,4.5,0.0,10.0
19,19.97456846935303,0,20.0,4.8,1.0,23.0
18,7.683608397233649,1,37.0,5.0,0.0,17.0
26,6.049788909378549,2,23.0,4.5,0.0,14.0
27,13.7888461168452,0,33.0,5.0,1.0,22.0
31,9.313300003113902,1,39.0,4.1,1.0,17.0
18,19.39661829066159,0,25.0,4.9,1.0,22.0
32,10.280572823486576,1,20.0,4.0,1.0,19.0
36,14.15280068944862,3,33.0,4.6,0.0,21.0
24,19.761050003538962,0,32.0,4.8,1.0,23.0
45,13.768718508386595,3,35.0,4.7,1.0,21.0
14,7.761486237714824,0,21.0,4.9,1.0,22.0
28,7.66031691183285,0,32.0,4.8,1.0,22.0
17,4.464766878776638,0,31.0,4.8,1.0,23.0
30,19.659373527443684,0,30.0,4.9,0.0,22.0
24,12.236322809891128,0,24.0,4.8,1.0,22.0
28,3.145067434621583,0,36.0,4.6,1.0,8.0
49,20.85154468962371,1,30.0,4.6,3.0,17.0
25,3.0527456969715105,0,34.0,4.6,1.0,8.0
46,9.076358225887674,3,31.0,4.4,2.0,21.0
14,1.5525876685610625,0,22.0,4.8,1.0,10.0
30,19.97462742500737,1,31.0,4.7,1.0,18.0
36,20.178100872931342,1,38.0,4.1,1.0,18.0
26,3.064267071068136,0,32.0,4.9,1.0,9.0
26,10.880905305082543,1,31.0,4.5,1.0,17.0
25,4.5883872060778055,0,35.0,4.7,1.0,22.0
22,8.938685874463816,0,28.0,4.7,0.0,22.0
24,6.147160558529004,2,38.0,4.7,1.0,13.0
28,10.867258681532135,1,33.0,4.7,1.0,17.0
39,17.29786575291325,3,24.0,4.2,1.0,21.0
32,13.481108157687446,0,35.0,4.4,1.0,23.0
22,2.937184754123548,0,28.0,4.7,0.0,8.0
29,1.5094383155993516,2,30.0,4.7,1.0,11.0
16,20.831404268801418,3,25.0,4.5,1.0,20.0
19,9.315035594044879,3,22.0,4.8,1.0,19.0
37,20.207049940573643,0,36.0,4.9,1.0,22.0
29,7.790525266841046,3,33.0,4.8,1.0,20.0
44,13.970632221184006,1,36.0,4.3,3.0,18.0
29,4.5279170129511765,3,39.0,4.5,0.0,21.0
21,12.098714903153644,1,21.0,4.5,0.0,18.0
22,12.351118717304612,0,28.0,4.9,1.0,23.0
18,16.852118690780628,0,29.0,4.7,0.0,23.0
34,2.979599835600764,0,35.0,4.0,1.0,9.0
17,20.96865003561575,3,28.0,5.0,1.0,20.0
26,4.470286489434607,3,30.0,4.6,1.0,19.0
10,1.5368334425195926,0,28.0,4.6,0.0,11.0
26,3.064676862169093,0,38.0,4.9,0.0,9.0
24,7.762556904358444,0,31.0,4.8,0.0,22.0
21,14.04518868581413,1,27.0,4.6,1.0,18.0
41,12.580267822400963,1,33.0,4.7,1.0,18.0
42,4.544228016639666,3,33.0,4.1,1.0,20.0
22,3.087714229826543,0,33.0,4.3,1.0,8.0
33,13.788747286078188,1,31.0,4.2,1.0,17.0
18,1.5125177574805933,0,32.0,4.7,1.0,10.0
19,19.65875217196504,0,24.0,4.9,1.0,22.0
23,4.469310320115436,1,27.0,4.9,0.0,17.0
24,7.762092914972186,3,25.0,4.9,1.0,20.0
44,13.631449198481711,3,26.0,4.9,1.0,21.0
16,13.973947080769713,0,37.0,4.8,1.0,23.0
25,6.147404652636645,1,21.0,4.8,1.0,16.0
28,11.916705005077658,0,34.0,4.6,1.0,23.0
30,20.252959556511744,1,33.0,4.6,1.0,18.0
23,16.901828274275406,0,37.0,4.5,1.0,23.0
37,19.914688541860013,1,28.0,4.1,1.0,18.0
22,1.5203728379727393,0,35.0,4.7,1.0,10.0
29,12.098699936279857,0,31.0,4.7,1.0,23.0
26,10.867232952679457,1,25.0,4.9,0.0,18.0
34,7.6597039787034085,3,38.0,4.3,1.0,20.0
32,17.074256778794595,1,38.0,4.4,1.0,18.0
19,3.105133735234752,0,21.0,4.8,1.0,9.0
14,16.72253446733555,0,22.0,4.5,0.0,22.0
30,11.007734763744617,1,22.0,4.6,1.0,17.0
24,13.765756924309539,1,36.0,4.8,1.0,18.0
43,11.007734763744617,1,31.0,4.7,0.0,18.0
33,7.550511557032553,3,35.0,4.4,1.0,19.0
12,6.128899374764088,1,22.0,4.9,1.0,17.0
31,16.787644794386768,1,27.0,4.9,1.0,18.0
35,13.894916383849754,3,36.0,4.9,0.0,21.0
26,4.681596819866367,0,29.0,4.4,1.0,22.0
18,10.865409153294227,3,27.0,4.8,0.0,20.0
30,3.1051103947027285,2,25.0,4.8,1.0,11.0
12,7.790122649763986,3,28.0,4.5,1.0,19.0
34,7.7635043374686274,3,31.0,4.3,0.0,20.0
28,7.631714121877215,3,33.0,4.9,1.0,21.0
33,6.217689735000026,2,34.0,4.8,0.0,12.0
15,1.5203565961705499,0,39.0,4.9,0.0,9.0
10,7.719209968291268,0,26.0,4.8,1.0,22.0
39,14.0453730484291,3,36.0,4.4,1.0,19.0
23,9.435201537430714,3,27.0,4.6,1.0,19.0
43,16.15143830673408,3,37.0,4.2,1.0,21.0
27,7.649724402449684,3,33.0,4.7,1.0,21.0
36,4.65715978228187,1,31.0,4.8,1.0,18.0
17,6.117219095561938,1,33.0,4.6,0.0,16.0
19,7.343586910761913,3,38.0,4.6,0.0,20.0
15,7.8626681674103684,0,37.0,4.7,0.0,22.0
40,8.93786088183146,3,38.0,4.9,1.0,22.0
18,13.407238587856966,3,33.0,4.5,0.0,20.0
50,19.88997830374344,3,36.0,4.1,1.0,20.0
24,16.635451215537916,1,20.0,4.9,1.0,18.0
34,10.593965493047934,3,33.0,4.2,1.0,19.0
15,19.395102472533644,0,29.0,4.5,0.0,23.0
22,12.25701219409813,1,25.0,4.8,0.0,17.0
27,19.76218981785925,3,24.0,5.0,0.0,19.0
24,6.049765396707469,2,24.0,4.6,1.0,13.0
15,2.9797958851316784,0,31.0,4.8,1.0,10.0
29,4.674173521866281,0,30.0,4.3,1.0,23.0
21,19.87758403140865,0,25.0,4.7,1.0,23.0
37,17.0970739431768,3,36.0,4.6,1.0,21.0
26,10.906058503327221,0,35.0,4.8,1.0,23.0
32,7.790401204068506,3,30.0,4.9,1.0,21.0
21,7.790336733567704,3,28.0,5.0,1.0,21.0
29,9.314781588433535,3,31.0,4.6,1.0,20.0
28,6.232180611484166,2,34.0,4.7,0.0,12.0
20,12.580267822400963,0,32.0,4.8,1.0,22.0
20,4.537940846050908,3,38.0,4.8,1.0,19.0
25,9.348403522662325,0,34.0,4.1,0.0,22.0
47,7.5735237341835395,3,27.0,4.5,2.0,21.0
13,6.147215320061788,1,24.0,4.9,1.0,15.0
24,10.684082824870671,1,21.0,4.6,0.0,17.0
24,7.57343592001983,3,38.0,4.6,1.0,19.0
51,13.611254468563875,3,36.0,5.0,2.0,22.0
26,20.44292976252901,1,38.0,4.8,1.0,18.0
33,16.47660369434282,1,23.0,4.7,1.0,18.0
20,5.958771662511523,2,35.0,4.6,1.0,14.0
32,7.343593509992791,3,33.0,4.9,0.0,21.0
29,3.029527086813746,0,36.0,4.8,0.0,8.0
37,12.16161548161981,0,30.0,3.9,1.0,23.0
18,17.29786575291325,1,24.0,4.7,1.0,17.0
11,16.635820545592292,3,20.0,4.9,1.0,20.0
27,9.12210553959038,3,25.0,4.8,1.0,21.0
31,10.880935113345313,3,26.0,4.2,1.0,21.0
32,12.078017632301941,1,32.0,4.3,1.0,17.0
47,4.634551589453643,3,28.0,4.5,2.0,22.0
31,16.853347148215086,3,38.0,3.7,1.0,20.0
28,10.71321076429732,1,28.0,4.8,1.0,18.0
26,12.080074675503631,3,33.0,4.8,1.0,21.0
21,13.989852322089257,0,38.0,4.9,1.0,0.0
21,6.232152800668749,2,30.0,5.0,0.0,13.0
16,3.040665363317611,0,39.0,5.0,0.0,10.0
31,7.450285845946469,3,34.0,4.3,1.0,20.0
29,14.15280068944862,0,38.0,4.8,0.0,23.0
11,7.772430463816821,0,29.0,4.6,1.0,23.0
16,9.088078142011637,1,38.0,4.9,1.0,17.0
18,14.021848812228344,0,28.0,4.5,0.0,23.0
28,20.183799025948787,0,36.0,4.9,1.0,23.0
45,19.883251553020397,3,31.0,4.6,1.0,19.0
47,1.5367469794092732,2,29.0,4.4,1.0,11.0
25,9.327028546829316,1,21.0,4.7,1.0,18.0
26,7.648557947935138,3,21.0,4.6,1.0,21.0
38,4.6819181980021165,1,31.0,4.4,0.0,17.0
25,14.022096082518878,3,39.0,4.8,1.0,19.0
24,20.25378851608599,3,26.0,4.9,1.0,19.0
18,19.618968653878262,3,22.0,4.7,1.0,19.0
14,7.448626618603313,3,28.0,4.9,1.0,19.0
27,17.078029070273278,1,35.0,4.7,0.0,17.0
26,3.1161470193369545,0,39.0,4.1,0.0,9.0
27,13.611566722125085,1,25.0,4.9,1.0,18.0
15,4.663438748149055,1,25.0,4.8,0.0,18.0
39,16.90375725452544,3,37.0,4.5,2.0,20.0
32,20.44292976252901,1,25.0,4.4,1.0,17.0
42,13.971759900424741,3,34.0,4.1,1.0,21.0
19,14.043986316313523,1,22.0,4.6,1.0,18.0
19,13.407238587856966,3,23.0,4.6,1.0,20.0
32,20.85246594803466,1,39.0,4.9,1.0,18.0
25,1.552560983126433,0,35.0,4.6,1.0,9.0
43,13.97121661678327,3,31.0,4.5,1.0,19.0
21,12.580267822400963,0,34.0,4.9,1.0,22.0
10,4.674220356187267,0,22.0,4.6,0.0,0.0
12,1.5204186010643506,0,35.0,4.7,1.0,10.0
16,13.583460272389505,0,22.0,4.7,1.0,23.0
30,12.074047498027575,1,39.0,4.5,1.0,18.0
21,19.08960903186475,3,24.0,4.6,1.0,21.0
19,1.5299884479314707,0,34.0,4.7,0.0,10.0
40,10.254964515316598,3,37.0,4.6,1.0,20.0
27,13.428531141453059,3,21.0,4.9,1.0,21.0
38,12.100157238168938,3,31.0,4.4,1.0,20.0
27,7.60136893811491,0,34.0,4.9,1.0,22.0
26,16.659917302375398,0,36.0,4.8,1.0,23.0
29,7.448627554424398,0,33.0,4.3,1.0,22.0
25,7.600994631258685,0,35.0,4.3,0.0,23.0
11,9.17632585467143,0,22.0,4.6,0.0,23.0
23,20.886038531979626,0,24.0,4.6,0.0,23.0
22,1.5295062057776052,0,38.0,4.6,1.0,8.0
21,16.81997876421149,1,34.0,5.0,1.0,18.0
15,8.810838587370053,1,39.0,5.0,1.0,18.0
24,13.97191478756942,0,38.0,4.6,1.0,22.0
17,6.117725989708161,1,34.0,4.5,1.0,15.0
32,19.916274899797408,1,22.0,4.9,1.0,18.0
23,9.313021564639982,3,28.0,4.5,0.0,20.0
33,16.851875921653388,3,25.0,4.4,1.0,19.0
37,12.256076445468295,3,32.0,4.3,1.0,19.0
21,9.314030628228021,0,27.0,4.2,1.0,23.0
37,12.074281945769359,0,30.0,3.6,1.0,22.0
34,12.209940785785735,0,37.0,4.5,1.0,23.0
38,13.621026777728556,3,22.0,5.0,2.0,21.0
34,3.025344768407918,2,31.0,4.2,1.0,11.0
21,10.707144604562082,1,24.0,4.7,1.0,17.0
17,1.5324173514302288,0,27.0,4.4,1.0,9.0
15,12.256076445468295,3,26.0,4.9,1.0,19.0
10,6.29013467763468,1,23.0,4.9,0.0,16.0
36,10.565262855251525,3,33.0,4.5,1.0,19.0
19,7.562980271914233,0,23.0,4.6,1.0,22.0
15,3.1090243972299714,0,28.0,4.6,1.0,10.0
19,19.884989093916975,3,29.0,4.8,1.0,19.0
23,7.573429885020108,0,24.0,5.0,0.0,23.0
47,10.587819003215479,3,36.0,4.2,2.0,22.0
17,1.4883145491309553,0,29.0,4.9,1.0,8.0
15,9.059810564279417,0,36.0,4.5,0.0,23.0
21,12.237167878708663,0,22.0,4.7,1.0,23.0
12,4.469351491411031,3,21.0,4.7,0.0,19.0
23,9.435201537430714,0,37.0,4.8,0.0,23.0
16,6.08091814244962,1,36.0,4.8,1.0,15.0
38,6.218134914911527,1,38.0,4.6,1.0,15.0
29,9.193014472266961,3,25.0,4.9,1.0,19.0
42,13.968842021961057,3,38.0,4.1,1.0,21.0
43,16.6594405791231,3,37.0,4.3,2.0,21.0
21,4.657649165910802,0,35.0,4.8,0.0,23.0
31,9.219783818326418,1,39.0,4.0,1.0,17.0
19,1.5525820816228664,2,27.0,4.7,1.0,11.0
30,6.232403352170867,2,35.0,4.8,0.0,14.0
28,13.788957415778517,3,23.0,4.9,0.0,19.0
23,20.177742451194362,3,28.0,4.8,0.0,19.0
10,3.1051449132268645,0,25.0,4.5,0.0,8.0
33,16.600272418856072,3,35.0,4.2,1.0,21.0
25,9.363935309152732,3,33.0,4.9,0.0,20.0
29,6.12908533497929,2,24.0,4.6,1.0,14.0
19,1.5322753274864631,0,20.0,4.8,1.0,8.0
28,1.5125236323325255,2,38.0,4.9,1.0,11.0
27,7.6495063183287915,1,37.0,4.7,1.0,17.0
41,10.757014337994882,3,25.0,4.9,1.0,21.0
16,3.1051298892163754,0,26.0,4.1,1.0,8.0
23,1.536829311966258,0,26.0,4.8,1.0,9.0
13,9.31397992220267,1,24.0,4.8,0.0,18.0
17,6.218030984114243,2,21.0,4.7,1.0,13.0
44,13.583143866695133,1,36.0,4.5,2.0,19.0
16,16.41264959590889,3,28.0,4.7,0.0,19.0
25,1.5203682291094078,0,32.0,4.9,1.0,10.0
24,10.756955716295083,1,37.0,4.8,1.0,18.0
34,1.572533729286321,2,39.0,4.2,2.0,11.0
25,12.43523852372965,3,36.0,4.6,1.0,21.0
46,11.718719558712598,3,34.0,5.0,1.0,19.0
43,13.989146264477116,3,38.0,4.6,1.0,19.0
26,7.8626681674103684,3,32.0,4.8,1.0,21.0
48,11.916582838288104,3,25.0,4.7,1.0,19.0
12,1.5263928791727877,0,24.0,4.8,0.0,9.0
27,9.087980108212484,1,34.0,4.6,0.0,18.0
43,10.42999110860193,1,39.0,4.2,1.0,18.0
